A normalised
5538.54 0.711388
5546.55 0.709728
5554.55 0.707456
5562.56 0.704674
5570.57 0.701492
5578.58 0.698078
5586.59 0.694569
5594.59 0.691236
5602.6 0.688183
5610.61 0.685448
5618.62 0.68321
5626.63 0.681415
5634.63 0.680097
5642.64 0.679206
5650.65 0.678615
5658.66 0.678335
5666.67 0.678191
5674.67 0.67802
5682.68 0.677736
5690.69 0.677266
5698.7 0.676349
5706.71 0.675111
5714.71 0.673488
5722.72 0.671438
5730.73 0.668961
5738.74 0.666147
5746.75 0.663102
5754.75 0.659809
5762.76 0.656436
5770.77 0.653131
5778.78 0.650021
5786.79 0.64702
5794.79 0.644285
5802.8 0.641829
5810.81 0.639632
5818.82 0.637821
5826.83 0.636263
5834.83 0.634929
5842.84 0.633758
5850.85 0.632682
5858.86 0.631717
5866.87 0.630716
5874.87 0.629585
5882.88 0.628331
5890.89 0.626933
5898.9 0.625371
5906.91 0.623542
5914.91 0.62156
5922.92 0.619401
5930.93 0.617038
5938.94 0.614533
5946.95 0.611978
5954.95 0.609482
5962.96 0.607068
5970.97 0.604695
5978.98 0.60239
5986.99 0.600187
5994.99 0.598099
6003 0.596125
6011.01 0.594262
6019.02 0.59254
6027.03 0.590952
6035.04 0.589409
6043.04 0.587872
6051.05 0.586329
6059.06 0.584843
6067.07 0.583296
6075.08 0.581655
6083.08 0.579938
6091.09 0.578165
6099.1 0.576285
6107.11 0.574347
6115.12 0.57229
6123.12 0.570202
6131.13 0.568327
6139.14 0.566446
6147.15 0.564532
6155.16 0.56273
6163.16 0.560986
6171.17 0.559265
6179.18 0.557722
6187.19 0.556316
6195.2 0.554992
6203.2 0.553805
6211.21 0.552784
6219.22 0.551836
6227.23 0.550987
6235.24 0.550194
6243.24 0.549165
6251.25 0.547624
6259.26 0.546028
6267.27 0.544365
6275.28 0.542639
6283.28 0.540822
6291.29 0.538888
6299.3 0.536821
6307.31 0.534618
6315.32 0.532309
6323.32 0.529892
6331.33 0.527369
6339.34 0.52476
6347.35 0.522076
6355.36 0.51945
6363.36 0.516865
6371.37 0.514312
6379.38 0.511826
6387.39 0.509447
6395.4 0.507152
6403.4 0.504972
6411.41 0.502916
6419.42 0.500953
6427.43 0.498988
6435.44 0.497097
6443.44 0.495256
6451.45 0.493438
6459.46 0.491724
6467.47 0.489928
6475.48 0.488078
6483.48 0.486173
6491.49 0.484407
6499.5 0.483082
6507.51 0.481613
6515.52 0.480039
6523.52 0.478352
6531.53 0.476554
6539.54 0.474653
6547.55 0.472662
6555.56 0.470614
6563.56 0.46855
6571.57 0.4665
6579.58 0.464481
6587.59 0.462528
6595.6 0.460653
6603.6 0.458917
6611.61 0.457323
6619.62 0.455651
6627.63 0.454241
6635.64 0.452901
6643.64 0.451625
6651.65 0.450414
6659.66 0.449263
6667.67 0.448092
6675.68 0.44686
6683.68 0.44552
6691.69 0.444025
6699.7 0.442315
6707.71 0.440336
6715.72 0.438096
6723.72 0.436057
6731.73 0.433767
6739.74 0.431135
6747.75 0.428255
6755.76 0.425152
6763.76 0.42195
6771.77 0.418022
6779.78 0.413762
6787.79 0.409758
6795.8 0.405978
6803.8 0.402493
6811.81 0.399391
6819.82 0.396797
6827.83 0.394891
6835.84 0.39351
6843.84 0.392641
6851.85 0.392335
6859.86 0.392596
6867.87 0.393166
6875.88 0.393775
6883.88 0.394091
6891.89 0.39377
6899.9 0.392427
6907.91 0.38893
6915.92 0.383094
6923.92 0.37449
6931.93 0.362738
6939.94 0.34746
6947.95 0.327339
6955.96 0.304323
6963.96 0.279244
6971.97 0.252817
6979.98 0.225679
6987.99 0.19905
6996 0.174087
7004 0.151023
7012.01 0.130236
7020.02 0.111698
7028.03 0.0958518
7036.04 0.0819133
7044.04 0.0699172
7052.05 0.0596958
7060.06 0.0508875
7068.07 0.0435947
7076.08 0.0373931
7084.08 0.0320652
7092.09 0.0274693
7100.1 0.0235216
7108.11 0.020266
7116.12 0.0174831
7124.12 0.015116
7132.13 0.013085
7140.14 0.0112862
7148.15 0.00976077
7156.16 0.00845269
7164.16 0.00731749
7172.17 0.00632732
7180.18 0.00546375
7188.19 0.00474871
7196.2 0.00412939
7204.2 0.00359036
7212.21 0.00312068
7220.22 0.00271082
7228.23 0.00236819
7236.24 0.00207079
7244.24 0.00181014
7252.25 0.00158177
7260.26 0.00138297
7268.27 0.00121897
7276.28 0.00107535
7284.28 0.000948765
7292.29 0.000837352
7300.3 0.000739849
7308.31 0.000656819
7316.32 0.000584442
7324.32 0.00051939
7332.33 0.000461916
7340.34 0.000413846
7348.35 0.000371425
7356.36 0.000332977
7364.36 0.000298936
7372.37 0.000268882
7380.38 0.000241849
7388.39 0.00021911
7396.4 0.000197539
7404.4 0.000178544
7412.41 0.000162069
7420.42 0.000147217
7428.43 0.000133916
7436.44 0.000121917
7444.44 0.000111406
7452.45 0.000102069
7460.46 9.33913e-05
7468.47 8.61055e-05
7476.48 7.88967e-05
7484.48 7.25721e-05
7492.49 6.69015e-05
7500.5 6.1298e-05
7508.51 5.7316e-05
7516.52 5.27029e-05
7524.52 4.8434e-05
7532.53 4.50066e-05
7540.54 4.24953e-05
7548.55 3.8723e-05
7556.56 3.69957e-05
7564.56 3.44882e-05
7572.57 3.1623e-05
7580.58 2.99386e-05
7588.59 2.83394e-05
7596.6 2.69418e-05
7604.6 2.5279e-05
7612.61 2.36282e-05
7620.62 2.24462e-05
7628.63 2.10946e-05
7636.64 2.01249e-05
7644.64 1.89813e-05
7652.65 1.7803e-05
7660.66 1.6905e-05
7668.67 1.58733e-05
7676.68 1.49799e-05
7684.68 1.4589e-05
7692.69 1.40691e-05
7700.7 1.27575e-05
7708.71 1.26042e-05
7716.72 1.17396e-05
7724.72 1.11315e-05
7732.73 1.09057e-05
7740.74 1.08216e-05
7748.75 1.00263e-05
7756.76 9.5868e-06
7764.76 8.97872e-06
7772.77 8.40659e-06
7780.78 8.26614e-06
7788.79 8.76609e-06
7796.8 8.31414e-06
7804.8 7.96348e-06
7812.81 7.74931e-06
7820.82 7.53031e-06
7828.83 7.93236e-06
7836.84 7.42256e-06
7844.84 7.00622e-06
7852.85 6.74658e-06
7860.86 6.49083e-06
7868.87 6.3259e-06
7876.88 6.26148e-06
7884.88 5.92468e-06
7892.89 5.63002e-06
7900.9 5.69975e-06
7908.91 5.53471e-06
7916.92 5.84633e-06
7924.92 5.68721e-06
7932.93 5.28211e-06
7940.94 5.06487e-06
7948.95 5.06874e-06
7956.96 4.788e-06
7964.96 4.38327e-06
7972.97 4.22352e-06
7980.98 4.5142e-06
7988.99 4.49709e-06
7997 7.51648e-05
8005.01 0.000103009
8013.01 0.000103032
8021.02 0.000107958
8029.03 0.000105701
8037.04 0.000101679
8045.05 0.00010216
8053.05 0.000103342
8061.06 0.000101217
8069.07 9.91253e-05
8077.08 9.76892e-05
8085.09 9.72936e-05
8093.09 9.83852e-05
8101.1 0.0001002
8109.11 9.72835e-05
8117.12 9.56784e-05
8125.13 9.61823e-05
8133.13 9.70542e-05
8141.14 9.65551e-05
8149.15 9.44545e-05
8157.16 9.38965e-05
8165.17 9.51731e-05
8173.17 9.4717e-05
8181.18 9.1118e-05
8189.19 9.22606e-05
8197.2 8.97732e-05
8205.21 9.02729e-05
8213.21 9.14197e-05
8221.22 9.0602e-05
8229.23 8.84049e-05
8237.24 8.97756e-05
8245.25 8.85647e-05
8253.25 8.69024e-05
8261.26 8.68253e-05
8269.27 8.61844e-05
8277.28 8.67622e-05
8285.29 8.54657e-05
8293.29 8.57595e-05
8301.3 8.89689e-05
8309.31 8.81203e-05
8317.32 8.37475e-05
8325.33 8.57871e-05
8333.33 8.76474e-05
8341.34 8.51213e-05
8349.35 8.5322e-05
8357.36 8.18448e-05
8365.37 8.17374e-05
8373.37 8.18293e-05
8381.38 8.05099e-05
8389.39 8.28874e-05
8397.4 8.104e-05
8405.41 8.11842e-05
8413.41 8.26644e-05
8421.42 8.33155e-05
8429.43 7.87879e-05
8437.44 8.00081e-05
8445.45 8.12701e-05
8453.45 8.16649e-05
8461.46 8.1103e-05
8469.47 8.02549e-05
8477.48 8.05998e-05
8485.49 8.00214e-05
8493.49 8.01201e-05
8501.5 8.12058e-05
8509.51 8.0274e-05
8517.52 7.93087e-05
8525.53 8.03793e-05
8533.53 7.92954e-05
8541.54 7.5693e-05
8549.55 7.76074e-05
8557.56 7.89551e-05
8565.57 7.77906e-05
8573.57 7.69171e-05
8581.58 7.75981e-05
8589.59 7.77753e-05
8597.6 7.42761e-05
8605.61 7.27023e-05
8613.61 7.37577e-05
8621.62 7.63359e-05
8629.63 7.67328e-05
8637.64 7.36536e-05
8645.65 7.3959e-05
8653.65 7.42783e-05
8661.66 7.33239e-05
8669.67 7.40651e-05
8677.68 7.45067e-05
8685.69 7.42219e-05
8693.69 7.42605e-05
8701.7 7.43331e-05
8709.71 7.19325e-05
8717.72 6.95571e-05
8725.73 7.07519e-05
8733.73 7.3131e-05
8741.74 7.41788e-05
8749.75 7.13888e-05
8757.76 7.25349e-05
8765.77 7.27649e-05
8773.77 7.18938e-05
8781.78 7.16984e-05
8789.79 7.6487e-05
8797.8 7.25096e-05
8805.81 7.16803e-05
8813.81 7.18563e-05
8821.82 7.18662e-05
8829.83 7.22648e-05
8837.84 7.18022e-05
8845.85 6.9772e-05
8853.85 6.77967e-05
8861.86 6.6299e-05
8869.87 6.4211e-05
8877.88 6.42089e-05
8885.89 6.28045e-05
8893.89 6.09089e-05
8901.9 5.94013e-05
8909.91 5.90572e-05
8917.92 5.87933e-05
8925.93 5.7356e-05
8933.93 5.59872e-05
8941.94 5.52569e-05
8949.95 5.50092e-05
8957.96 5.25183e-05
8965.97 5.19422e-05
8973.97 5.10248e-05
8981.98 4.97302e-05
8989.99 5.02654e-05
8998 4.8395e-05
9006.01 4.89032e-05
9014.01 4.85338e-05
9022.02 4.69857e-05
9030.03 4.67317e-05
9038.04 4.83194e-05
9046.05 4.63859e-05
9054.05 4.4269e-05
9062.06 4.3303e-05
9070.07 4.30489e-05
9078.08 4.27448e-05
9086.09 4.26579e-05
9094.09 4.22253e-05
9102.1 4.17904e-05
9110.11 4.23534e-05
9118.12 4.05684e-05
9126.13 3.97437e-05
9134.13 3.91939e-05
9142.14 3.88684e-05
9150.15 3.915e-05
9158.16 3.78252e-05
9166.17 3.74714e-05
9174.17 3.73658e-05
9182.18 3.71181e-05
9190.19 3.65451e-05
9198.2 3.44019e-05
9206.21 3.48933e-05
9214.21 3.5296e-05
9222.22 3.44764e-05
9230.23 3.24885e-05
9238.24 3.2715e-05
9246.25 3.35811e-05
9254.25 3.39123e-05
9262.26 3.32934e-05
9270.27 3.26377e-05
9278.28 3.2721e-05
9286.29 3.25862e-05
9294.29 3.18162e-05
9302.3 3.09597e-05
9310.31 3.10916e-05
9318.32 3.08367e-05
9326.33 3.10009e-05
9334.33 3.16283e-05
9342.34 3.19049e-05
9350.35 3.06726e-05
9358.36 3.04268e-05
9366.37 3.10774e-05
9374.37 3.08692e-05
9382.38 3.03754e-05
9390.39 3.12962e-05
9398.4 3.18957e-05
9406.41 3.07859e-05
9414.41 2.97336e-05
9422.42 2.96304e-05
9430.43 3.06912e-05
9438.44 2.9716e-05
9446.45 3.02063e-05
9454.45 2.98045e-05
9462.46 2.89508e-05
9470.47 2.93144e-05
9478.48 2.99276e-05
9486.49 2.90107e-05
9494.49 2.85434e-05
9502.5 2.89315e-05
9510.51 2.97346e-05
9518.52 2.92601e-05
9526.53 2.82682e-05
9534.53 2.84226e-05
9542.54 2.88576e-05
9550.55 2.79907e-05
9558.56 2.74698e-05
9566.57 2.69542e-05
9574.57 2.62266e-05
9582.58 2.55196e-05
9590.59 2.52315e-05
9598.6 2.56194e-05
9606.61 2.44137e-05
9614.61 2.38062e-05
9622.62 2.3963e-05
9630.63 2.41844e-05
9638.64 2.29273e-05
9646.65 2.36625e-05
9654.65 2.32364e-05
9662.66 2.22254e-05
9670.67 2.21702e-05
9678.68 2.16179e-05
9686.69 2.04931e-05
9694.69 2.00405e-05
9702.7 2.0144e-05
9710.71 2.02456e-05
9718.72 1.99801e-05
9726.73 1.9588e-05
9734.73 1.90708e-05
9742.74 1.88035e-05
9750.75 1.90048e-05
9758.76 1.80389e-05
9766.77 1.76215e-05
9774.77 1.74812e-05
9782.78 1.7246e-05
9790.79 1.66658e-05
9798.8 1.64787e-05
9806.81 1.61323e-05
9814.81 1.56137e-05
9822.82 1.54807e-05
9830.83 1.60919e-05
9838.84 1.58767e-05
9846.85 1.51157e-05
9854.85 1.44293e-05
9862.86 1.40848e-05
9870.87 1.41823e-05
9878.88 1.44888e-05
9886.89 1.38767e-05
9894.89 1.36947e-05
9902.9 1.35111e-05
9910.91 1.29054e-05
9918.92 1.3783e-05
9926.93 1.33627e-05
9934.93 1.28783e-05
9942.94 1.26719e-05
9950.95 1.26928e-05
9958.96 1.19728e-05
9966.97 1.15869e-05
9974.97 1.16117e-05
9982.98 1.17549e-05
9990.99 1.17793e-05
9999 1.1592e-05
10007 1.15012e-05
10015 1.15953e-05
10023 1.15944e-05
10031 1.13212e-05
10039 1.13641e-05
10047 1.15262e-05
10055.1 1.12788e-05
10063.1 1.09543e-05
10071.1 1.08336e-05
10079.1 1.03023e-05
10087.1 1.04891e-05
10095.1 1.05683e-05
10103.1 1.06542e-05
10111.1 1.08132e-05
10119.1 1.0279e-05
10127.1 1.02717e-05
10135.1 1.01599e-05
10143.1 1.0018e-05
10151.2 1.00379e-05
10159.2 1.04008e-05
10167.2 9.9198e-06
10175.2 9.64969e-06
10183.2 9.56818e-06
10191.2 9.53019e-06
10199.2 9.55565e-06
10207.2 9.73067e-06
10215.2 9.66604e-06
10223.2 9.37042e-06
10231.2 9.03223e-06
10239.2 9.22453e-06
10247.2 9.00299e-06
10255.3 8.79096e-06
10263.3 8.65458e-06
10271.3 8.60388e-06
10279.3 8.62361e-06
10287.3 8.55552e-06
10295.3 7.94279e-06
10303.3 7.46175e-06
10311.3 7.46226e-06
10319.3 7.16625e-06
10327.3 7.41487e-06
10335.3 7.19551e-06
10343.3 7.0295e-06
10351.4 7.11796e-06
10359.4 6.51295e-06
10367.4 6.42388e-06
10375.4 6.06274e-06
10383.4 5.77843e-06
10391.4 5.74215e-06
10399.4 5.5157e-06
10407.4 5.23712e-06
10415.4 5.08258e-06
10423.4 5.00539e-06
10431.4 4.90364e-06
10439.4 4.59158e-06
10447.4 4.35548e-06
10455.5 4.20205e-06
10463.5 4.07225e-06
10471.5 3.90685e-06
10479.5 3.64548e-06
10487.5 3.51363e-06
10495.5 3.33497e-06
10503.5 3.11196e-06
10511.5 2.87893e-06
10519.5 2.70238e-06
10527.5 2.63608e-06
10535.5 2.56808e-06
10543.5 2.49068e-06
10551.6 2.43191e-06
10559.6 2.3935e-06
10567.6 2.37826e-06
10575.6 2.28425e-06
10583.6 2.13595e-06
10591.6 1.98946e-06
10599.6 1.94428e-06
10607.6 1.95568e-06
10615.6 1.97547e-06
10623.6 1.90799e-06
10631.6 1.78297e-06
10639.6 1.82479e-06
10647.6 1.68895e-06
10655.7 1.65047e-06
10663.7 1.63259e-06
10671.7 1.60335e-06
10679.7 1.59756e-06
10687.7 1.52266e-06
10695.7 1.46602e-06
10703.7 1.43567e-06
10711.7 1.42263e-06
10719.7 1.3996e-06
10727.7 1.33921e-06
10735.7 1.30933e-06
10743.7 1.30758e-06
10751.8 1.30875e-06
10759.8 1.26054e-06
10767.8 1.19945e-06
10775.8 1.15564e-06
10783.8 1.10397e-06
10791.8 1.03203e-06
10799.8 9.59545e-07
10807.8 1.02907e-06
10815.8 1.04818e-06
10823.8 1.07231e-06
10831.8 1.12112e-06
10839.8 1.15255e-06
10847.8 1.15608e-06
10855.9 1.17676e-06
10863.9 1.19119e-06
10871.9 1.20373e-06
10879.9 1.25924e-06
10887.9 1.29194e-06
10895.9 1.31825e-06
10903.9 1.3396e-06
10911.9 1.36699e-06
10919.9 1.42401e-06
10927.9 0
10935.9 0
10943.9 0
10952 0
10960 0
10968 0
10976 0
10984 0
10992 0
11000 0
