A normalised
5202.2 5.20953e-06
5210.21 6.45463e-06
5218.22 5.16672e-06
5226.23 6.50232e-06
5234.23 5.10709e-06
5242.24 6.08775e-06
5250.25 4.14442e-06
5258.26 5.96003e-06
5266.27 5.41844e-06
5274.27 4.47184e-06
5282.28 4.81743e-06
5290.29 6.02889e-06
5298.3 5.26093e-06
5306.31 6.62217e-06
5314.31 3.17339e-06
5322.32 5.19043e-06
5330.33 4.16632e-06
5338.34 5.50395e-06
5346.35 5.467e-06
5354.35 6.06542e-06
5362.36 5.33083e-06
5370.37 6.8739e-06
5378.38 6.59007e-06
5386.39 6.93811e-06
5394.39 5.68018e-06
5402.4 8.62368e-06
5410.41 5.11164e-06
5418.42 6.73067e-06
5426.43 6.98801e-06
5434.43 6.07598e-06
5442.44 6.26265e-06
5450.45 6.01357e-06
5458.46 6.12422e-06
5466.47 6.55893e-06
5474.47 5.20314e-06
5482.48 6.15363e-06
5490.49 4.73197e-06
5498.5 6.37412e-06
5506.51 4.18112e-06
5514.51 5.36103e-06
5522.52 5.64164e-06
5530.53 3.51933e-06
5538.54 4.98377e-06
5546.55 4.52131e-06
5554.55 3.97532e-06
5562.56 6.15783e-06
5570.57 4.80668e-06
5578.58 6.36039e-06
5586.59 4.76686e-06
5594.59 5.93121e-06
5602.6 5.19419e-06
5610.61 4.90229e-06
5618.62 6.34127e-06
5626.63 6.32753e-06
5634.63 6.4096e-06
5642.64 5.48675e-06
5650.65 6.91326e-06
5658.66 6.69599e-06
5666.67 5.59295e-06
5674.67 6.70492e-06
5682.68 7.61631e-06
5690.69 8.17648e-06
5698.7 5.55973e-06
5706.71 5.07289e-06
5714.71 5.72127e-06
5722.72 4.33424e-06
5730.73 3.39588e-06
5738.74 4.18222e-06
5746.75 5.16957e-06
5754.75 5.58717e-06
5762.76 3.21487e-06
5770.77 4.03491e-06
5778.78 5.0723e-06
5786.79 4.25391e-06
5794.79 5.39118e-06
5802.8 3.87005e-06
5810.81 4.92124e-06
5818.82 4.15571e-06
5826.83 4.97372e-06
5834.83 6.37819e-06
5842.84 4.31521e-06
5850.85 5.04184e-06
5858.86 5.49808e-06
5866.87 4.11039e-06
5874.87 7.06223e-06
5882.88 3.5695e-06
5890.89 6.43154e-06
5898.9 5.65698e-06
5906.91 4.42684e-06
5914.91 5.72154e-06
5922.92 5.42216e-06
5930.93 4.64578e-06
5938.94 3.82181e-06
5946.95 3.39916e-06
5954.95 2.81957e-06
5962.96 2.47526e-06
5970.97 2.5217e-06
5978.98 2.30443e-06
5986.99 2.52264e-06
5994.99 2.5832e-06
6003 2.7923e-06
6011.01 3.51654e-06
6019.02 3.73789e-06
6027.03 2.8247e-06
6035.04 6.12187e-06
6043.04 2.7303e-06
6051.05 3.25421e-06
6059.06 3.58631e-06
6067.07 3.72799e-06
6075.08 2.73533e-06
6083.08 5.14506e-06
6091.09 3.80812e-06
6099.1 5.56417e-06
6107.11 4.5087e-06
6115.12 5.05482e-06
6123.12 4.15041e-06
6131.13 5.72389e-06
6139.14 3.65198e-06
6147.15 4.99783e-06
6155.16 4.45093e-06
6163.16 3.2546e-06
6171.17 3.48512e-06
6179.18 3.84308e-06
6187.19 2.53516e-06
6195.2 4.28968e-06
6203.2 2.7978e-06
6211.21 3.8412e-06
6219.22 2.75763e-06
6227.23 3.93734e-06
6235.24 2.57472e-06
6243.24 2.6309e-06
6251.25 2.9891e-06
6259.26 2.10932e-06
6267.27 2.91967e-06
6275.28 4.04549e-06
6283.28 2.61302e-06
6291.29 4.19721e-06
6299.3 3.15959e-06
6307.31 5.19795e-06
6315.32 3.87992e-06
6323.32 6.10537e-06
6331.33 4.26371e-06
6339.34 5.99096e-06
6347.35 6.87002e-06
6355.36 5.48311e-06
6363.36 8.67118e-06
6371.37 1.02519e-05
6379.38 1.02843e-05
6387.39 1.35814e-05
6395.4 1.32587e-05
6403.4 1.86742e-05
6411.41 2.35589e-05
6419.42 3.11847e-05
6427.43 4.17811e-05
6435.44 5.74944e-05
6443.44 7.98783e-05
6451.45 0.000116442
6459.46 0.000172941
6467.47 0.000274597
6475.48 0.000430113
6483.48 0.000735827
6491.49 0.0013383
6499.5 0.00259014
6507.51 0.00575881
6515.52 0.0137085
6523.52 0.0386129
6531.53 0.111325
6539.54 0.256687
6547.55 0.397651
6555.56 0.448024
6563.56 0.447785
6571.57 0.443391
6579.58 0.441289
6587.59 0.438122
6595.6 0.379193
6603.6 0.221319
6611.61 0.0865215
6619.62 0.0282051
6627.63 0.0108592
6635.64 0.00456178
6643.64 0.00221657
6651.65 0.00116582
6659.66 0.000649333
6667.67 0.000392607
6675.68 0.000243937
6683.68 0.000161017
6691.69 0.000110574
6699.7 7.7148e-05
6707.71 5.54765e-05
6715.72 4.14497e-05
6723.72 3.11668e-05
6731.73 2.41504e-05
6739.74 2.00564e-05
6747.75 1.53808e-05
6755.76 1.2757e-05
6763.76 1.14542e-05
6771.77 7.88629e-06
6779.78 7.43652e-06
6787.79 6.14111e-06
6795.8 5.41423e-06
6803.8 4.9264e-06
6811.81 4.07481e-06
6819.82 4.38841e-06
6827.83 3.66524e-06
6835.84 3.71085e-06
6843.84 3.0243e-06
6851.85 3.62182e-06
6859.86 3.50038e-06
6867.87 2.22568e-06
6875.88 3.18948e-06
6883.88 3.64296e-06
6891.89 2.85463e-06
6899.9 3.03056e-06
6907.91 3.05643e-06
6915.92 3.10153e-06
6923.92 3.79767e-06
6931.93 3.62868e-06
6939.94 3.84516e-06
6947.95 2.76752e-06
6955.96 3.66129e-06
6963.96 2.80677e-06
6971.97 3.55938e-06
6979.98 2.93415e-06
