nm percentage
590.6906906906906 62.35420620372352
591.4914914914915 62.15598567421138
592.2922922922924 61.940118637821605
593.0930930930931 61.70379483380668
593.8938938938938 61.45326489915832
594.6946946946947 61.19777379011648
595.4954954954956 60.94815216442839
596.2962962962963 60.70680250029176
597.097097097097 60.46945652736596
597.8978978978979 60.239018118803095
598.6986986986988 60.01870630969125
599.4994994994995 59.80985082480254
600.3003003003003 59.612452946043156
601.1011011011011 59.42617081876396
601.901901901902 59.25396906886753
602.7027027027027 59.095169298529434
603.5035035035035 58.940855796783744
604.3043043043043 58.787173721506115
605.1051051051052 58.63287853453808
605.9059059059059 58.48430279763034
606.7067067067067 58.32963229095719
607.5075075075075 58.16547891639344
608.3083083083084 57.99383834885289
609.1091091091091 57.81652404448338
609.9099099099099 57.628467198468
610.7107107107107 57.434657791848984
611.5115115115116 57.22904520368204
612.3123123123123 57.020202798929304
613.1131131131131 56.832746511405816
613.9139139139139 56.64460668960989
614.7147147147148 56.453236384059196
615.5155155155155 56.2730357026926
616.3163163163163 56.0986333803189
617.1171171171171 55.92645369452938
617.917917917918 55.77220986229092
618.7187187187187 55.63162801690871
619.5195195195195 55.499165183240336
620.3203203203203 55.38048342147984
621.1211211211212 55.27839883511881
621.9219219219219 55.18362819712059
622.7227227227227 55.09866066983245
623.5235235235235 55.01942434344386
624.3243243243244 54.91648050582456
625.1251251251251 54.76238330906353
625.9259259259259 54.602849623569654
626.7267267267267 54.436469788868415
627.5275275275276 54.263930143150965
628.3283283283283 54.08221393844337
629.1291291291291 53.88880836345166
629.9299299299299 53.682059333437515
630.7307307307308 53.46176805326302
631.5315315315315 53.230907093512954
632.3323323323323 52.989157770792715
633.1331331331331 52.73694497131375
633.933933933934 52.47595677022063
634.7347347347347 52.207568035216816
635.5355355355355 51.94499967657832
636.3363363363363 51.686481082470834
637.1371371371372 51.43123358966153
637.9379379379379 51.18256546564619
638.7387387387387 50.9446515827363
639.5395395395395 50.71523778933263
640.3403403403404 50.497203826732296
641.1411411411411 50.29157238463749
641.941941941942 50.0953476641598
642.7427427427428 49.89881547327515
643.5435435435436 49.70972986790153
644.3443443443443 49.525585200546686
645.1451451451452 49.34378332002855
645.945945945946 49.17242308253958
646.7467467467468 48.99281135350965
647.5475475475475 48.80776044993104
648.3483483483484 48.61730652909977
649.1491491491493 48.440742188806176
649.94994994995 48.3082350877216
650.7507507507507 48.161337788695754
651.5515515515516 48.00387657412535
652.3523523523525 47.83519884960176
653.1531531531532 47.655360437552595
653.9539539539539 47.46529396693364
654.7547547547548 47.26618981999747
655.5555555555557 47.06140548793065
656.3563563563564 46.85496423950109
657.1571571571571 46.65000671098926
657.957957957958 46.448056518091065
658.7587587587589 46.252849249984145
659.5595595595596 46.065302441524636
660.3603603603603 45.89169695813503
661.1611611611612 45.73233889315134
661.9619619619621 45.56514630696376
662.7627627627628 45.42411568560165
663.5635635635635 45.290083368251466
664.3643643643644 45.16252308052005
665.1651651651653 45.04139277940746
665.965965965966 44.92627811080819
666.7667667667668 44.809162930438816
667.5675675675676 44.68598782291964
668.3683683683685 44.55201187860829
669.1691691691692 44.40249628646261
669.96996996997 44.23152935678102
