A normalised
5146.15 4.02441e-05
5154.15 4.09483e-05
5162.16 4.09876e-05
5170.17 4.03135e-05
5178.18 4.03787e-05
5186.19 4.03339e-05
5194.19 3.94777e-05
5202.2 3.84258e-05
5210.21 3.86929e-05
5218.22 3.79138e-05
5226.23 3.62461e-05
5234.23 3.45232e-05
5242.24 3.29836e-05
5250.25 3.14683e-05
5258.26 3.0046e-05
5266.27 2.60283e-05
5274.27 2.30221e-05
5282.28 2.14162e-05
5290.29 1.96004e-05
5298.3 1.89321e-05
5306.31 1.75606e-05
5314.31 1.67563e-05
5322.32 1.65616e-05
5330.33 1.63055e-05
5338.34 1.66282e-05
5346.35 1.69891e-05
5354.35 1.74509e-05
5362.36 1.82625e-05
5370.37 1.96584e-05
5378.38 1.95011e-05
5386.39 2.14536e-05
5394.39 2.40214e-05
5402.4 2.68838e-05
5410.41 3.03487e-05
5418.42 3.51797e-05
5426.43 4.12869e-05
5434.43 4.91967e-05
5442.44 5.93433e-05
5450.45 7.21769e-05
5458.46 9.03613e-05
5466.47 0.000114877
5474.47 0.000147815
5482.48 0.000191363
5490.49 0.000248122
5498.5 0.000331825
5506.51 0.000450187
5514.51 0.000616072
5522.52 0.000849837
5530.53 0.00117548
5538.54 0.00165492
5546.55 0.00236464
5554.55 0.00338607
5562.56 0.00482904
5570.57 0.00682798
5578.58 0.00987261
5586.59 0.0144073
5594.59 0.0208249
5602.6 0.0295763
5610.61 0.0411472
5618.62 0.0573725
5626.63 0.0796997
5634.63 0.107871
5642.64 0.141573
5650.65 0.180179
5658.66 0.223782
5666.67 0.269804
5674.67 0.315944
5682.68 0.360942
5690.69 0.403777
5698.7 0.442254
5706.71 0.476874
5714.71 0.507183
5722.72 0.532699
5730.73 0.553273
5738.74 0.569233
5746.75 0.581536
5754.75 0.591179
5762.76 0.598996
5770.77 0.605769
5778.78 0.611824
5786.79 0.617559
5794.79 0.622906
5802.8 0.627689
5810.81 0.631716
5818.82 0.634698
5826.83 0.636564
5834.83 0.637619
5842.84 0.637943
5850.85 0.637629
5858.86 0.636912
5866.87 0.635954
5874.87 0.634836
5882.88 0.633639
5890.89 0.632356
5898.9 0.630796
5906.91 0.628978
5914.91 0.626777
5922.92 0.624197
5930.93 0.621279
5938.94 0.617973
5946.95 0.614579
5954.95 0.611277
5962.96 0.608208
5970.97 0.60544
5978.98 0.603066
5986.99 0.601138
5994.99 0.599574
6003 0.598304
6011.01 0.59725
6019.02 0.596401
6027.03 0.595564
6035.04 0.594636
6043.04 0.593584
6051.05 0.592395
6059.06 0.591048
6067.07 0.589655
6075.08 0.588196
6083.08 0.586747
6091.09 0.585367
6099.1 0.583971
6107.11 0.582591
6115.12 0.581266
6123.12 0.579975
6131.13 0.578849
6139.14 0.577651
6147.15 0.57635
6155.16 0.575027
6163.16 0.573662
6171.17 0.572243
6179.18 0.570841
6187.19 0.569445
6195.2 0.568113
6203.2 0.566856
6211.21 0.565668
6219.22 0.564534
6227.23 0.563359
6235.24 0.56207
6243.24 0.560415
6251.25 0.558143
6259.26 0.555624
6267.27 0.552948
6275.28 0.550174
6283.28 0.54729
6291.29 0.544319
6299.3 0.541385
6307.31 0.538616
6315.32 0.53602
6323.32 0.533626
6331.33 0.531444
6339.34 0.529461
6347.35 0.527647
6355.36 0.526013
6363.36 0.524457
6371.37 0.522898
6379.38 0.521306
6387.39 0.519503
6395.4 0.517553
6403.4 0.515428
6411.41 0.513131
6419.42 0.51072
6427.43 0.508084
6435.44 0.505365
6443.44 0.502652
6451.45 0.499984
6459.46 0.497381
6467.47 0.494839
6475.48 0.492318
6483.48 0.489806
6491.49 0.487474
6499.5 0.485562
6507.51 0.483522
6515.52 0.48137
6523.52 0.479072
6531.53 0.476622
6539.54 0.474059
6547.55 0.471397
6555.56 0.468696
6563.56 0.466064
6571.57 0.463573
6579.58 0.461229
6587.59 0.459201
6595.6 0.457398
6603.6 0.455855
6611.61 0.454559
6619.62 0.4533
6627.63 0.452324
6635.64 0.451397
6643.64 0.450481
6651.65 0.449535
6659.66 0.448492
6667.67 0.447346
6675.68 0.445994
6683.68 0.444441
6691.69 0.442702
6699.7 0.440785
6707.71 0.438688
6715.72 0.436366
6723.72 0.434334
6731.73 0.432171
6739.74 0.429785
6747.75 0.427139
6755.76 0.424196
6763.76 0.42097
6771.77 0.416765
6779.78 0.411942
6787.79 0.406739
6795.8 0.401226
6803.8 0.395471
6811.81 0.389511
6819.82 0.383332
6827.83 0.377095
6835.84 0.370815
6843.84 0.364406
6851.85 0.357831
6859.86 0.350978
6867.87 0.343097
6875.88 0.333902
6883.88 0.322952
6891.89 0.30978
6899.9 0.29384
6907.91 0.273998
6915.92 0.251036
6923.92 0.225329
6931.93 0.197498
6939.94 0.168411
6947.95 0.140173
6955.96 0.114086
6963.96 0.0909275
6971.97 0.0710659
6979.98 0.0544942
6987.99 0.0418551
6996 0.0318932
7004 0.0241175
7012.01 0.0181408
7020.02 0.0135931
7028.03 0.0103746
7036.04 0.00788092
7044.04 0.00598689
7052.05 0.00456534
7060.06 0.00348536
7068.07 0.00271264
7076.08 0.00211716
7084.08 0.00165523
7092.09 0.00129525
7100.1 0.00101463
7108.11 0.000810187
7116.12 0.000650209
7124.12 0.000524672
7132.13 0.00042511
7140.14 0.000343799
7148.15 0.000280521
7156.16 0.000230097
7164.16 0.000189349
7172.17 0.000156301
7180.18 0.000129649
7188.19 0.00010802
7196.2 9.0676e-05
7204.2 7.66489e-05
7212.21 6.48961e-05
7220.22 5.42888e-05
7228.23 4.60902e-05
7236.24 3.9391e-05
