A normalised
3200.2002002002 0.0
3208.208208208208 0.0
3216.2162162162163 0.0
3224.224224224224 0.0
3232.232232232232 0.0
3240.2402402402404 0.0
3248.2482482482483 0.0
3256.256256256256 0.0
3264.264264264264 0.0
3272.272272272272 0.0
3280.2802802802803 0.0
3288.288288288288 0.0
3296.296296296296 0.0
3304.3043043043044 0.0
3312.3123123123123 0.0
3320.32032032032 0.0
3328.328328328328 0.0
3336.336336336336 0.0
3344.3443443443443 0.0
3352.352352352352 0.0
3360.36036036036 0.0
3368.3683683683685 0.0
3376.3763763763764 0.0
3384.3843843843842 0.0
3392.392392392392 0.0
3400.4004004004 0.0
3408.4084084084084 0.0
3416.4164164164163 0.0
3424.424424424424 0.0
3432.4324324324325 0.0
3440.4404404404404 0.0
3448.4484484484483 0.0
3456.456456456456 0.0
3464.464464464464 0.0
3472.4724724724724 0.0
3480.4804804804803 0.0
3488.488488488488 0.0
3496.4964964964965 0.0
3504.5045045045044 0.0
3512.5125125125123 0.0
3520.52052052052 0.0
3528.528528528528 0.0
3536.5365365365365 0.0
3544.5445445445444 0.0
3552.5525525525522 0.0
3560.5605605605606 0.0
3568.5685685685685 0.0
3576.5765765765764 0.0
3584.5845845845843 0.0
3592.592592592592 0.0
3600.600600600601 0.0
3608.6086086086084 0.0
3616.6166166166167 0.0
3624.6246246246246 0.0
3632.632632632633 0.0
3640.6406406406404 0.0
3648.648648648649 0.0
3656.656656656656 0.0
3664.664664664665 0.0
3672.6726726726724 0.0
3680.680680680681 0.0
3688.6886886886887 0.0
3696.696696696697 0.0
3704.7047047047045 0.0
3712.7127127127133 0.0
3720.7207207207202 0.0
3728.728728728729 0.0
3736.7367367367365 0.0
3744.744744744745 0.0
3752.7527527527527 0.0
3760.760760760761 0.0
3768.7687687687685 0.0
3776.7767767767773 0.0
3784.7847847847843 0.0
3792.792792792793 0.0
3800.8008008008005 0.0
3808.808808808809 0.0
3816.8168168168168 0.0
3824.824824824825 0.0
3832.8328328328325 0.0
3840.8408408408413 0.002738390160360346
3848.8488488488483 0.004419045292261754
3856.856856856857 0.006134363106169079
3864.864864864865 0.007884343602081963
3872.872872872873 0.011392976942110007
3880.8808808808813 0.016568621590697233
3888.888888888889 0.02619600090289128
3896.896896896897 0.038003484415450074
3904.9049049049054 0.05319563492196302
3912.9129129129133 0.07635831781664931
3920.920920920921 0.11160594540933876
3928.928928928929 0.14298516418154836
3936.936936936937 0.17478464566982
3944.9449449449453 0.22124094567413832
3952.952952952953 0.26624905717175823
3960.960960960961 0.30551181540676714
3968.9689689689694 0.3350426136556934
3976.9769769769773 0.36367581700199625
3984.984984984985 0.40062320493657916
3992.992992992993 0.42996458210390776
4001.001001001001 0.45641865766572914
4009.0090090090093 0.4765801870638356
4017.017017017017 0.4955464045899332
4025.025025025025 0.5107654802732483
4033.0330330330335 0.5248613614898345
4041.0410410410414 0.5377393214120212
4049.0490490490492 0.5487977498817004
4057.057057057057 0.5593178723723974
4065.065065065065 0.5684102514131556
4073.0730730730734 0.576357899905331
4081.0810810810813 0.5826819114846652
4089.089089089089 0.5873562565037084
4097.0970970970975 0.5910253723858243
4105.105105105105 0.5939195557788253
4113.113113113113 0.595918933734205
4121.121121121121 0.5971657047403663
4129.129129129129 0.5984137745453582
4137.137137137137 0.5985314155868355
4145.145145145145 0.5986286896889961
4153.153153153154 0.5985804604524573
4161.1611611611615 0.598317194552604
4169.169169169169 0.5980522582193265
4177.177177177177 0.5982101233052846
4185.185185185185 0.5985801649910246
4193.193193193193 0.5997906022725886
4201.201201201201 0.6013681612699556
4209.20920920921 0.6029476562127492
4217.217217217218 0.6061639021636958
4225.225225225226 0.6101180886794526
4233.2332332332335 0.6148681621637053
4241.241241241241 0.619748346369292
4249.249249249249 0.6249136748495664
4257.257257257257 0.6300878626808345
4265.265265265265 0.634731834995989
4273.273273273273 0.6393492463868337
4281.281281281282 0.6441912266236063
4289.28928928929 0.6491989400943786
4297.2972972972975 0.6542151255465132
4305.305305305305 0.6585898918224358
4313.313313313313 0.6625982835613079
4321.321321321321 0.6666131742801247
4329.329329329329 0.6692002905518071
4337.337337337338 0.6714774652216468
4345.345345345346 0.6737577784006603
4353.353353353354 0.6753685823862717
4361.361361361362 0.6758677380392414
4369.369369369369 0.67636660964239
4377.377377377377 0.6768651971957176
4385.385385385385 0.6773635006992239
4393.393393393393 0.6774522399881185
4401.401401401401 0.6775341914505307
4409.40940940941 0.6776150669775913
4417.417417417418 0.6776948665693006
4425.425425425426 0.677924755005733
4433.4334334334335 0.6782081047335973
4441.441441441441 0.6787382749662427
4449.449449449449 0.6798183091533455
4457.457457457457 0.6808991700602053
4465.465465465466 0.6824439944574348
4473.473473473474 0.6851068290347405
4481.481481481482 0.6877734765236448
4489.48948948949 0.6904439369241476
4497.4974974974975 0.6933636744855802
4505.505505505505 0.6965381122003412
4513.513513513513 0.6995083551705841
4521.521521521521 0.7021334716499551
4529.529529529529 0.7047126043600922
4537.537537537538 0.7072917370702293
4545.545545545546 0.7098708697803663
4553.553553553554 0.711666421398226
4561.561561561562 0.7133364016611107
4569.5695695695695 0.7150063819239952
4577.577577577577 0.7166763621868799
4585.585585585585 0.7179315140480412
4593.593593593594 0.7184803271388476
4601.601601601602 0.719029140229654
4609.60960960961 0.7195779533204605
4617.617617617618 0.7195315904532941
4625.625625625626 0.71928885142898
4633.6336336336335 0.7190461124046659
4641.641641641641 0.7187471795944139
4649.649649649649 0.7180211202016878
4657.657657657657 0.7172950608089619
4665.665665665666 0.7165690014162358
4673.673673673674 0.715682416972083
4681.681681681682 0.7146146825710152
4689.68968968969 0.7135469481699476
4697.697697697698 0.713068123949587
4705.705705705705 0.7130210858374755
4713.713713713714 0.712974047725364
4721.721721721722 0.7129270096132524
4729.72972972973 0.7128799715011408
4737.737737737738 0.7139690747351098
4745.745745745746 0.7152035585892411
4753.753753753754 0.7164380424433723
4761.7617617617625 0.717860957686525
4769.7697697697695 0.7205078041441295
4777.777777777778 0.7231280878285753
4785.785785785785 0.7252387255981277
4793.793793793794 0.7273493633676804
4801.801801801802 0.7294600011372327
4809.809809809811 0.7317765163935123
4817.817817817818 0.7341125034768777
4825.8258258258265 0.7363168447670011
4833.8338338338335 0.7370106957676005
4841.841841841842 0.7377045467682
4849.84984984985 0.7381938644354112
4857.857857857858 0.7379511254110972
4865.865865865866 0.7377083863867833
4873.873873873874 0.7374656473624691
4881.881881881882 0.7362443863787667
4889.889889889891 0.7343224644568446
4897.897897897898 0.7319064977840628
4905.905905905906 0.7282621162541331
4913.913913913913 0.7246177347242039
4921.921921921922 0.7196125222753004
4929.92992992993 0.713257425760021
4937.937937937939 0.7071298901703238
4945.945945945946 0.7023854838654497
4953.953953953955 0.697641077560575
4961.961961961962 0.6928772399216622
4969.96996996997 0.6873736262011213
4977.977977977978 0.6818700124805811
4985.985985985986 0.6763663987600401
4993.993993993994 0.6704138010326074
5002.002002002002 0.6643021281868592
5010.01001001001 0.6584080040804572
5018.018018018019 0.6555419801618014
5026.026026026026 0.6526759562431462
5034.034034034034 0.6498099323244906
5042.042042042041 0.6469439084058353
5050.05005005005 0.6445932842442068
5058.058058058058 0.6434789366087134
5066.066066066067 0.6423645889732196
5074.074074074074 0.641250241337726
5082.082082082083 0.6408881868930032
5090.09009009009 0.6420231183099125
5098.0980980980985 0.643158049726822
5106.106106106106 0.6443474847963166
5114.114114114114 0.6473177277665599
5122.122122122122 0.6502879707368027
5130.13013013013 0.6534267438767595
5138.138138138138 0.6568708717653315
5146.146146146147 0.6603149996539041
5154.154154154154 0.6630571967612701
5162.1621621621625 0.6657890255800557
5170.1701701701695 0.6683432628662319
5178.178178178178 0.669956554990473
5186.186186186186 0.6715698471147138
5194.194194194195 0.6731589685809591
5202.202202202202 0.6729647196352239
5210.210210210211 0.6727704706894886
5218.218218218218 0.6710135768794596
5226.226226226227 0.668712684437722
5234.2342342342345 0.6634374011155872
5242.242242242242 0.6551624670374773
5250.25025025025 0.6485465052813291
5258.258258258258 0.64193054352518
5266.266266266266 0.6353145817690318
5274.274274274275 0.6237989879674185
5282.282282282282 0.6114277818098051
5290.290290290291 0.5990122669510598
5298.298298298298 0.5860010256212361
5306.306306306306 0.5729897842914105
5314.314314314314 0.5592091910186249
5322.322322322323 0.5453730666327223
5330.33033033033 0.5315369422468216
5338.338338338339 0.5182689554657269
5346.346346346346 0.5063455196145268
5354.354354354355 0.49442208376332486
5362.362362362363 0.4824986479121247
5370.37037037037 0.47229891145991687
5378.378378378378 0.4628124526342519
5386.386386386386 0.45332599380858557
5394.394394394394 0.4453264083455036
5402.402402402403 0.44027809674589374
5410.410410410412 0.4356571604296648
5418.418418418419 0.4334608055212099
5426.426426426426 0.431264450612755
5434.4344344344345 0.4292215964286627
5442.442442442443 0.42767361762231376
5450.450450450451 0.4264404564305046
5458.458458458458 0.4280773638790353
5466.466466466467 0.4297142713275661
5474.474474474475 0.43214373672822004
5482.482482482483 0.4357464268708339
5490.490490490491 0.44008548530146424
5498.4984984984985 0.44483101697701527
5506.506506506507 0.4466748472632836
5514.514514514514 0.448438393318948
5522.522522522522 0.4499101353312304
5530.530530530531 0.44813306512388673
5538.53853853854 0.4457893688313358
5546.546546546547 0.44093699170173123
5554.554554554554 0.4314878854053823
5562.562562562563 0.4097628808433786
5570.570570570571 0.3896876159512772
5578.578578578579 0.3720199461921673
5586.586586586586 0.34206999624222345
5594.594594594595 0.31714952631086624
5602.602602602603 0.29241578951182046
5610.610610610611 0.2598391952826584
5618.618618618619 0.2308868269363534
5626.626626626627 0.20646437438271942
5634.634634634635 0.18567267359101797
5642.642642642642 0.14929409040388184
5650.65065065065 0.13456351905267694
5658.658658658659 0.11713871661690409
5666.666666666668 0.10134713079467897
5674.674674674675 0.08848538538299379
5682.682682682682 0.07656862842693532
5690.690690690691 0.06856123855925944
5698.698698698699 0.06055384869158358
5706.706706706707 0.05254645882390885
5714.714714714714 0.04669008917081117
5722.722722722723 0.04177578562387278
5730.730730730731 0.0368614820769344
5738.738738738739 0.032861002655118744
5746.746746746747 0.02919449325294858
5754.754754754755 0.025527983850777897
5762.7627627627635 0.022573220420413546
5770.7707707707705 0.020380423596744465
5778.778778778778 0.018187626773075383
5786.786786786787 0.016256672962586483
5794.794794794796 0.015058408683637487
5802.802802802803 0.013860144404688664
5810.81081081081 0.012661880125739839
5818.818818818819 0.011463615846790846
5826.8268268268275 0.01055317177506179
5834.834834834835 0.00969579441384925
5842.842842842842 0.008838417052636714
5850.850850850851 0.008076645656525763
5858.858858858859 0.007410844620217012
5866.866866866867 0.006745043583908356
5874.874874874875 0.0060792425475996986
5882.882882882883 0.0057829955381001955
5890.890890890892 0.005549952223744481
5898.898898898899 0.005316908909388801
5906.906906906906 0.005079966323261532
5914.914914914915 0.004788766032061219
5922.922922922924 0.004497565740860905
5930.930930930931 0.0042063654496606335
5938.938938938938 0.003915165158460361
5946.946946946947 0.003652634083433924
5954.954954954956 0.0034164460882097855
5962.9629629629635 0.0031802580929856813
5970.9709709709705 0.0029440700977615766
5978.978978978979 0.002707882102537439
5986.986986986987 0.0024716941073133006
5994.994994994995 0.002340644919725769
6003.003003003003 0.0022195771829385293
6011.011011011011 0.002099084130753712
6019.01901901902 0.0020118704651366144
6027.027027027027 0.00200902204799878
6035.0350350350345 0.0020061700611317614
6043.043043043043 0.002003314504535558
6051.051051051052 0.0020004553782101706
6059.059059059059 0.0019975926821555997
6067.067067067066 0.001994726416371844
6075.075075075075 0.001991856580858904
6083.083083083084 0.00198898317561678
6091.091091091092 0.001986106200645472
6099.099099099099 0.0019832256559449797
6107.107107107107 0.001980341541515303
6115.115115115115 0.001977453857356442
6123.123123123123 0.0019745626034683972
6131.131131131131 0.0019716677798511683
6139.139139139139 0.0019687693865047553
6147.147147147148 0.0019658674234291577
6155.155155155155 0.0019629618906243764
6163.163163163163 0.0019600527880904105
6171.171171171171 0.0019571401158272606
6179.17917917918 0.001954223873834926
6187.187187187187 0.001951304062113408
6195.195195195194 0.0019483806806627057
6203.203203203203 0.0019454537294828188
6211.211211211212 0.001942523208573748
