3000.0 0.0
3016.032064128257 0.0
3032.064128256513 0.0
3048.0961923847694 0.0
3064.1282565130264 0.0
3080.1603206412824 0.0
3096.192384769539 0.0
3112.224448897796 0.0
3128.256513026052 0.0
3144.2885771543088 0.0
3160.3206412825652 0.0
3176.3527054108217 0.0
3192.384769539078 0.0
3208.4168336673347 0.0
3224.448897795591 0.0
3240.4809619238476 0.0
3256.5130260521046 0.0
3272.5450901803606 0.0
3288.5771543086175 0.0
3304.609218436874 0.0
3320.64128256513 0.0
3336.673346693387 0.0
3352.705410821643 0.0
3368.7374749498995 0.0
3384.7695390781564 0.0
3400.8016032064133 0.0
3416.8336673346694 0.0
3432.865731462926 0.0
3448.8977955911823 0.0
3464.929859719439 0.0
3480.9619238476953 0.0
3496.993987975952 0.0
3513.0260521042082 -8.832722317458427e-07
3529.058116232465 -1.7014691388818024e-06
3545.090180360721 -5.511882080018143e-08
3561.122244488978 -2.7673063908445364e-07
3577.1543086172346 -8.840531103635891e-07
3593.1863727454906 -7.024865279835436e-07
3609.2184368737476 -2.2823229605064694e-06
3625.250501002004 -1.0684728737416366e-06
3641.28256513026 -8.801188586964245e-07
3657.314629258517 -2.2687565550863718e-06
3673.346693386774 -5.738990510797845e-07
3689.3787575150304 -2.6728104928628955e-07
3705.4108216432865 -1.0587000563282203e-06
3721.4428857715434 5.786007797925227e-07
3737.4749498997994 -1.1928616551848535e-06
3753.507014028056 -7.008769921349718e-07
3769.539078156313 1.8153993004594726e-07
3785.571142284569 -9.619657291164983e-07
3801.603206412826 -1.9639625659804603e-06
3817.6352705410823 -1.8821192859734174e-06
3833.6673346693387 -7.081700013306719e-07
3849.699398797595 -1.8693695809971605e-06
3865.7314629258517 6.413997559618793e-07
3881.763527054108 6.423983734942576e-07
3897.7955911823647 -8.032066002216679e-08
3913.8276553106216 -1.233139513034561e-06
3929.8597194388776 -1.6512397463852073e-07
3945.8917835671346 -1.854891919928252e-08
3961.923847695391 1.4483440658391736e-07
3977.955911823647 -1.1114223364730319e-06
3993.987975951904 -1.3957578978231698e-06
4010.02004008016 3.6587526555162594e-07
4026.0521042084165 -1.5136782202255289e-06
4042.0841683366734 6.470110848904235e-07
4058.1162324649304 4.438596590123012e-07
4074.1482965931864 -9.838453075167783e-07
4090.180360721443 1.114310832779939e-06
4106.212424849699 1.6195693075585779e-06
4122.244488977956 9.250271923550606e-06
4138.276553106212 2.803476135764669e-05
4154.308617234469 2.9434403184509426e-05
4170.340681362725 5.2753684455470835e-06
4186.372745490982 1.6100630842023317e-07
4202.404809619238 1.0631296633106408e-06
4218.436873747495 2.5550591562838754e-06
4234.468937875752 8.652942542900365e-06
4250.501002004008 1.1891882628206774e-05
4266.533066132264 2.5062173784571398e-05
4282.565130260521 2.158463431836824e-05
4298.597194388777 5.636415264163884e-06
4314.629258517034 1.165304573034407e-06
4330.661322645291 -5.54822782113542e-07
4346.693386773548 1.6357927449073737e-06
4362.725450901804 2.3315360540473777e-06
4378.75751503006 2.8604354000611793e-06
4394.789579158316 1.4882129701876214e-06
4410.821643286573 1.5149277581493372e-06
4426.85370741483 4.206341209357805e-06
4442.885771543087 3.456181970914307e-05
4458.917835671343 0.00013049165751412815
4474.949899799599 5.7944698214716864e-05
4490.981963927856 4.50411022483764e-06
4507.014028056112 1.9854530443181627e-06
4523.046092184369 5.086725183826372e-07
4539.078156312626 -2.6329893861703344e-06
4555.110220440882 6.380162567447251e-07
4571.142284569138 3.7839810995723884e-07
4587.174348697395 -4.4308384952461966e-08
4603.206412825652 1.4858407218776011e-06
4619.238476953908 1.1874867511312448e-06
4635.2705410821645 4.960953977145677e-07
4651.302605210421 1.8619354932012404e-06
4667.3346693386775 1.4855769326318766e-06
4683.3667334669335 1.2850689582778571e-06
4699.39879759519 6.999046038143235e-07
4715.430861723447 1.1864313258605052e-06
4731.462925851703 1.5244055572060248e-06
4747.49498997996 4.247223563006251e-06
4763.527054108216 8.127780144694053e-06
4779.559118236473 1.8757289852543714e-05
4795.591182364729 2.3211154279883362e-05
4811.623246492986 1.847632571052315e-05
4827.655310621243 1.2528681795569925e-05
4843.687374749499 9.416575958122982e-06
4859.719438877755 6.086908949332277e-06
4875.751503006012 5.401018607873246e-06
4891.783567134269 5.799871434812559e-06
4907.815631262525 7.429386984732612e-06
4923.847695390781 1.0027528590864734e-05
4939.879759519038 1.3348264011566767e-05
4955.911823647294 1.1916533101925549e-05
4971.943887775551 1.0398068252236607e-05
4987.975951903808 9.794862697088537e-06
5004.008016032065 7.652001701616105e-06
5020.040080160321 8.73024438348724e-06
5036.072144288577 8.26661258049615e-06
5052.104208416833 8.50669943691344e-06
5068.13627254509 1.1093434952677098e-05
5084.168336673347 1.4318371595144282e-05
5100.200400801604 1.764300880427382e-05
5116.23246492986 2.2076479844799356e-05
5132.264529058116 1.968277839556616e-05
5148.296593186373 1.2620673759814333e-05
5164.328657314629 8.088036031518768e-06
5180.360721442886 7.454965655954854e-06
5196.392785571143 4.1957494384611115e-06
5212.424849699399 6.120025082989235e-06
5228.4569138276565 6.427122852272903e-06
5244.488977955912 6.760883934626049e-06
5260.521042084169 1.0952163250659586e-05
5276.553106212425 8.878320466600685e-06
5292.5851703406815 8.423666928662689e-06
5308.6172344689385 5.420811662370475e-06
5324.6492985971945 2.0342258892109706e-06
5340.6813627254505 9.107826222342885e-07
5356.7134268537075 2.1210696276323206e-06
5372.745490981964 8.919942555011521e-07
5388.77755511022 5.261996374413993e-07
5404.809619238476 2.859704101833127e-06
5420.841683366733 1.0656911381139152e-06
5436.87374749499 1.0619008172767206e-06
5452.905811623246 1.9701537741965134e-06
5468.937875751503 7.875373765417776e-07
5484.96993987976 9.322122977267703e-07
5501.002004008016 -6.297623045907825e-07
5517.034068136272 2.8719987526626057e-07
5533.066132264529 2.2976761584381896e-07
5549.098196392786 8.291957854305107e-07
5565.130260521042 1.5256319362707702e-06
5581.162324649299 6.393589944915624e-07
5597.194388777554 1.1743646119945977e-06
5613.226452905812 7.488505342647896e-07
5629.258517034068 2.7971023880188204e-07
5645.290581162325 -2.4991289158365054e-07
5661.322645290582 -5.002469283169659e-08
5677.354709418837 -6.482671126658349e-07
5693.386773547095 9.370926385609113e-07
5709.41883767535 3.4551271188060575e-07
5725.450901803607 1.2512471608057595e-06
5741.482965931864 -1.1754460445947003e-06
5757.515030060121 -1.0702746471989301e-06
5773.547094188378 -1.0549549902352815e-06
5789.579158316633 4.082410521297041e-07
5805.611222444891 -9.319479095273264e-07
5821.643286573146 -2.70818010346711e-06
5837.675350701403 -4.77970403359105e-07
5853.70741482966 -7.183455228846017e-07
5869.739478957916 1.1415952881626952e-06
5885.771543086174 1.3693756515153542e-06
5901.803607214429 2.5944425016307922e-06
5917.835671342686 7.703386412041344e-06
5933.867735470942 1.262966261754339e-05
5949.899799599198 1.658747856847718e-05
5965.9318637274555 1.8011173619229156e-05
5981.9639278557115 1.679637392918063e-05
5997.9959919839675 1.3352987331917206e-05
