A normalised
5608.025343189018, 0.005277044854881266
5625.131995776135, 0.05804749340369393
5630.834213305174, 0.13852242744063323
5630.834213305174, 0.22031662269129287
5636.536430834213, 0.3113456464379947
5642.238648363253, 0.39841688654353563
5647.940865892291, 0.470976253298153
5647.940865892291, 0.5567282321899736
5653.643083421331, 0.6226912928759895
5653.643083421331, 0.6886543535620052
5659.345300950369, 0.7427440633245382
5676.451953537487, 0.7902374670184696
5710.665258711721, 0.7994722955145118
5727.771911298838, 0.8232189973614775
5784.794086589229, 0.8337730870712401
5836.114044350581, 0.8218997361477572
5927.349524815206, 0.8311345646437994
5990.073917634636, 0.8232189973614775
6081.309398099261, 0.8258575197889182
6132.629355860612, 0.8218997361477572
6172.5448785638855, 0.8139841688654353
6218.162618796198, 0.8153034300791556
6280.887011615629, 0.820580474934037
6332.20696937698, 0.8126649076517151
6366.420274551214, 0.8192612137203166
6417.740232312566, 0.8179419525065963
6463.357972544878, 0.8153034300791556
6508.975712777191, 0.8060686015831134
6560.295670538542, 0.8100263852242744
6611.6156282998945, 0.8021108179419525
6657.233368532206, 0.7955145118733509
6714.255543822597, 0.8007915567282322
6748.468848996832, 0.7889182058047494
6794.086589229144, 0.7941952506596306
6839.704329461458, 0.7849604221635884
6885.32206969377, 0.7744063324538258
6902.428722280887, 0.7493403693931399
6913.833157338965, 0.7295514511873351
6936.642027455122, 0.7110817941952506
6936.642027455122, 0.6807387862796833
6942.3442449841605, 0.6332453825857519
6953.748680042238, 0.5870712401055409
6953.748680042238, 0.5158311345646438
6953.748680042238, 0.45646437994722955
6959.450897571278, 0.40105540897097625
6959.450897571278, 0.33509234828496043
6970.855332629356, 0.25065963060686014
6976.557550158395, 0.13720316622691292
6982.259767687434, 0.05804749340369393
7010.770855332629, 0.005277044854881266
